,x,y,color
14065,28,38,#F81894
14066,36,52,#26f7fd
14067,61,46,#FFFF00
14068,28,38,#F81894
14069,36,51,#26f7fd
14070,61,46,#FFFF00
14071,28,38,#F81894
14072,36,51,#26f7fd
14073,61,46,#FFFF00
14074,28,38,#F81894
14075,36,50,#26f7fd
14076,61,46,#FFFF00
14077,28,38,#F81894
14078,36,50,#26f7fd
14079,61,46,#FFFF00
14080,28,38,#F81894
14081,36,50,#26f7fd
14082,61,46,#FFFF00
14083,28,38,#F81894
14084,36,49,#26f7fd
14085,61,46,#FFFF00
14086,28,38,#F81894
14087,36,48,#26f7fd
14088,61,46,#FFFF00
14089,28,38,#F81894
14090,36,48,#26f7fd
14091,61,46,#FFFF00
14092,28,38,#F81894
14093,36,48,#26f7fd
14094,62,46,#FFFF00
14095,28,38,#F81894
14096,35,47,#26f7fd
14097,62,46,#FFFF00
14098,28,38,#F81894
14099,35,47,#26f7fd
14100,62,46,#FFFF00
14101,28,38,#F81894
14102,35,47,#26f7fd
14103,63,46,#FFFF00
14104,28,38,#F81894
14105,35,46,#26f7fd
14106,63,46,#FFFF00
14107,28,38,#F81894
14108,35,46,#26f7fd
14109,63,46,#FFFF00
14110,28,38,#F81894
14111,35,45,#26f7fd
14112,62,46,#FFFF00
14113,28,38,#F81894
14114,35,45,#26f7fd
14115,62,46,#FFFF00
14116,28,38,#F81894
14117,34,45,#26f7fd
14118,62,46,#FFFF00
14119,28,38,#F81894
14120,34,45,#26f7fd
14121,62,46,#FFFF00
14122,28,38,#F81894
14123,33,45,#26f7fd
14124,61,46,#FFFF00
14125,28,38,#F81894
14126,33,45,#26f7fd
14127,61,46,#FFFF00
14128,28,38,#F81894
14129,33,45,#26f7fd
14130,61,46,#FFFF00
14131,28,38,#F81894
14132,32,45,#26f7fd
14133,61,46,#FFFF00
14134,28,38,#F81894
14135,32,45,#26f7fd
14136,60,47,#FFFF00
14137,28,38,#F81894
14138,31,45,#26f7fd
14139,61,47,#FFFF00
14140,28,38,#F81894
14141,31,45,#26f7fd
14142,61,47,#FFFF00
14143,28,38,#F81894
14144,30,45,#26f7fd
14145,61,48,#FFFF00
14146,28,38,#F81894
14147,30,45,#26f7fd
14148,61,48,#FFFF00
14149,28,38,#F81894
14150,29,45,#26f7fd
14151,61,48,#FFFF00
14152,28,38,#F81894
14153,29,45,#26f7fd
14154,61,49,#FFFF00
14155,28,38,#F81894
14156,29,45,#26f7fd
14157,61,49,#FFFF00
14158,28,38,#F81894
14159,28,45,#26f7fd
14160,61,49,#FFFF00
14161,28,38,#F81894
14162,28,45,#26f7fd
14163,61,50,#FFFF00
14164,28,38,#F81894
14165,27,45,#26f7fd
14166,61,50,#FFFF00
14167,28,38,#F81894
14168,27,45,#26f7fd
14169,61,50,#FFFF00
14170,28,38,#F81894
14171,26,45,#26f7fd
14172,61,50,#FFFF00
14173,28,38,#F81894
14174,26,45,#26f7fd
14175,61,51,#FFFF00
14176,28,38,#F81894
14177,25,45,#26f7fd
14178,61,51,#FFFF00
14179,28,38,#F81894
14180,25,45,#26f7fd
14181,61,51,#FFFF00
14182,28,38,#F81894
14183,24,45,#26f7fd
14184,61,51,#FFFF00
14185,28,38,#F81894
14186,24,45,#26f7fd
14187,61,52,#FFFF00
14188,28,38,#F81894
14189,24,45,#26f7fd
14190,61,52,#FFFF00
14191,28,38,#F81894
14192,23,45,#26f7fd
14193,61,52,#FFFF00
14194,28,38,#F81894
14195,23,45,#26f7fd
14196,61,53,#FFFF00
14197,28,38,#F81894
14198,22,45,#26f7fd
14199,61,53,#FFFF00
14200,28,38,#F81894
14201,22,45,#26f7fd
14202,61,53,#FFFF00
14203,28,38,#F81894
14204,21,45,#26f7fd
14205,61,54,#FFFF00
14206,28,38,#F81894
14207,21,45,#26f7fd
14208,60,54,#FFFF00
14209,28,38,#F81894
14210,21,45,#26f7fd
14211,60,54,#FFFF00
14212,28,38,#F81894
14213,20,45,#26f7fd
14214,60,54,#FFFF00
14215,28,38,#F81894
14216,20,45,#26f7fd
14217,60,55,#FFFF00
14218,28,38,#F81894
14219,19,45,#26f7fd
14220,60,55,#FFFF00
14221,28,38,#F81894
14222,19,45,#26f7fd
14223,60,55,#FFFF00
14224,28,38,#F81894
14225,18,45,#26f7fd
14226,60,55,#FFFF00
14227,28,38,#F81894
14228,18,45,#26f7fd
14229,60,56,#FFFF00
14230,28,38,#F81894
14231,17,45,#26f7fd
14232,60,56,#FFFF00
14233,28,38,#F81894
14234,17,45,#26f7fd
14235,60,56,#FFFF00
14236,28,38,#F81894
14237,16,45,#26f7fd
14238,59,56,#FFFF00
14239,28,38,#F81894
14240,16,45,#26f7fd
14241,59,56,#FFFF00
14242,28,38,#F81894
14243,16,45,#26f7fd
14244,59,56,#FFFF00
14245,28,38,#F81894
14246,15,45,#26f7fd
14247,59,57,#FFFF00
14248,28,38,#F81894
14249,15,45,#26f7fd
14250,58,57,#FFFF00
14251,28,38,#F81894
14252,14,45,#26f7fd
14253,58,57,#FFFF00
14254,28,38,#F81894
14255,14,45,#26f7fd
14256,58,57,#FFFF00
14257,28,38,#F81894
14258,13,45,#26f7fd
14259,57,57,#FFFF00
14260,28,38,#F81894
14261,13,45,#26f7fd
14262,57,57,#FFFF00
14263,28,38,#F81894
14264,12,45,#26f7fd
14265,57,57,#FFFF00
14266,28,38,#F81894
14267,12,45,#26f7fd
14268,56,57,#FFFF00
14269,28,38,#F81894
14270,12,46,#26f7fd
14271,56,57,#FFFF00
14272,28,38,#F81894
14273,12,46,#26f7fd
14274,56,57,#FFFF00
14275,28,38,#F81894
14276,12,47,#26f7fd
14277,55,57,#FFFF00
14278,28,38,#F81894
14279,12,47,#26f7fd
14280,55,57,#FFFF00
14281,28,38,#F81894
14282,11,47,#26f7fd
14283,55,57,#FFFF00
14284,28,38,#F81894
14285,11,48,#26f7fd
14286,55,57,#FFFF00
14287,28,38,#F81894
14288,11,48,#26f7fd
14289,54,57,#FFFF00
14290,28,38,#F81894
14291,11,48,#26f7fd
14292,54,57,#FFFF00
14293,28,38,#F81894
14294,10,49,#26f7fd
14295,54,57,#FFFF00
14296,28,38,#F81894
14297,10,49,#26f7fd
14298,53,57,#FFFF00
14299,28,38,#F81894
14300,10,49,#26f7fd
14301,53,58,#FFFF00
14302,28,38,#F81894
14303,9,50,#26f7fd
14304,53,57,#FFFF00
14305,28,38,#F81894
14306,9,50,#26f7fd
14307,53,57,#FFFF00
14308,28,38,#F81894
14309,9,50,#26f7fd
14310,52,57,#FFFF00
14311,28,38,#F81894
14312,9,51,#26f7fd
14313,52,57,#FFFF00
14314,28,38,#F81894
14315,9,51,#26f7fd
14316,52,57,#FFFF00
14317,28,38,#F81894
14318,8,51,#26f7fd
14319,51,57,#FFFF00
14320,28,38,#F81894
14321,8,52,#26f7fd
14322,51,57,#FFFF00
14323,28,38,#F81894
14324,7,52,#26f7fd
14325,51,57,#FFFF00
14326,27,38,#F81894
14327,7,52,#26f7fd
14328,50,57,#FFFF00
14329,27,38,#F81894
14330,8,52,#26f7fd
14331,50,57,#FFFF00
14332,26,38,#F81894
14333,8,52,#26f7fd
14334,50,57,#FFFF00
14335,26,38,#F81894
14336,9,52,#26f7fd
14337,49,57,#FFFF00
14338,25,38,#F81894
14339,9,52,#26f7fd
14340,49,57,#FFFF00
14341,24,38,#F81894
14342,9,52,#26f7fd
14343,49,57,#FFFF00
14344,23,38,#F81894
14345,10,53,#26f7fd
14346,49,57,#FFFF00
14347,22,38,#F81894
14348,10,53,#26f7fd
14349,48,57,#FFFF00
14350,21,38,#F81894
14351,10,52,#26f7fd
14352,48,57,#FFFF00
14353,20,38,#F81894
14354,11,52,#26f7fd
14355,47,57,#FFFF00
14356,19,38,#F81894
14357,11,52,#26f7fd
14358,47,57,#FFFF00
14359,18,38,#F81894
14360,11,53,#26f7fd
14361,47,57,#FFFF00
14362,17,38,#F81894
14363,11,53,#26f7fd
14364,47,57,#FFFF00
14365,16,38,#F81894
14366,11,54,#26f7fd
14367,46,57,#FFFF00
14368,15,38,#F81894
14369,12,54,#26f7fd
14370,46,57,#FFFF00
14371,14,38,#F81894
14372,12,55,#26f7fd
14373,46,57,#FFFF00
14374,13,38,#F81894
14375,12,55,#26f7fd
14376,45,57,#FFFF00
14377,12,38,#F81894
14378,12,56,#26f7fd
14379,45,57,#FFFF00
14380,11,38,#F81894
14381,12,56,#26f7fd
14382,45,57,#FFFF00
14383,10,38,#F81894
14384,12,56,#26f7fd
14385,44,57,#FFFF00
14386,10,38,#F81894
14387,12,56,#26f7fd
14388,44,57,#FFFF00
14389,9,38,#F81894
14390,12,55,#26f7fd
14391,44,57,#FFFF00
14392,9,38,#F81894
14393,12,55,#26f7fd
14394,44,57,#FFFF00
14395,9,38,#F81894
14396,12,55,#26f7fd
14397,43,57,#FFFF00
14398,8,38,#F81894
14399,11,54,#26f7fd
14400,43,57,#FFFF00
14401,8,38,#F81894
14402,11,54,#26f7fd
14403,43,57,#FFFF00
14404,8,38,#F81894
14405,11,53,#26f7fd
14406,42,57,#FFFF00
14407,8,38,#F81894
14408,10,53,#26f7fd
14409,42,57,#FFFF00
14410,8,38,#F81894
14411,10,53,#26f7fd
14412,42,57,#FFFF00
14413,8,38,#F81894
14414,10,53,#26f7fd
14415,41,57,#FFFF00
14416,8,38,#F81894
14417,10,52,#26f7fd
14418,41,57,#FFFF00
14419,7,38,#F81894
14420,9,52,#26f7fd
14421,41,58,#FFFF00
14422,7,38,#F81894
14423,9,52,#26f7fd
14424,40,58,#FFFF00
14425,7,38,#F81894
14426,8,52,#26f7fd
14427,40,58,#FFFF00
14428,7,38,#F81894
14429,8,52,#26f7fd
14430,40,58,#FFFF00
14431,7,38,#F81894
14432,8,52,#26f7fd
14433,40,58,#FFFF00
14434,7,38,#F81894
14435,7,52,#26f7fd
14436,39,58,#FFFF00
14437,7,38,#F81894
14438,7,53,#26f7fd
14439,39,58,#FFFF00
14440,7,38,#F81894
14441,6,53,#26f7fd
14442,39,57,#FFFF00
14443,7,38,#F81894
14444,6,53,#26f7fd
14445,38,57,#FFFF00
14446,7,38,#F81894
14447,6,53,#26f7fd
14448,38,57,#FFFF00
14449,7,38,#F81894
14450,5,54,#26f7fd
14451,38,57,#FFFF00
14452,7,38,#F81894
14453,5,54,#26f7fd
14454,38,57,#FFFF00
14455,7,38,#F81894
14456,4,54,#26f7fd
14457,38,56,#FFFF00
14458,7,38,#F81894
14459,4,53,#26f7fd
14460,38,56,#FFFF00
14461,7,38,#F81894
14462,4,53,#26f7fd
14463,37,56,#FFFF00
14464,7,38,#F81894
14465,3,53,#26f7fd
14466,37,55,#FFFF00
14467,7,38,#F81894
14468,3,53,#26f7fd
14469,37,55,#FFFF00
14470,7,38,#F81894
14471,3,53,#26f7fd
14472,37,55,#FFFF00
14473,7,38,#F81894
14474,2,53,#26f7fd
14475,37,54,#FFFF00
14476,7,38,#F81894
14477,2,54,#26f7fd
14478,37,54,#FFFF00
14479,8,38,#F81894
14480,2,54,#26f7fd
14481,37,54,#FFFF00
14482,9,38,#F81894
14483,2,54,#26f7fd
14484,37,54,#FFFF00
14485,9,38,#F81894
14486,2,54,#26f7fd
14487,37,53,#FFFF00
14488,10,38,#F81894
14489,1,54,#26f7fd
14490,37,53,#FFFF00
14491,11,38,#F81894
14492,1,54,#26f7fd
14493,37,53,#FFFF00
14494,12,38,#F81894
14495,1,54,#26f7fd
14496,36,53,#FFFF00
14497,12,38,#F81894
14498,1,54,#26f7fd
14499,36,52,#FFFF00
14500,13,38,#F81894
14501,1,55,#26f7fd
14502,36,52,#FFFF00
14503,14,38,#F81894
14504,1,55,#26f7fd
14505,36,52,#FFFF00
14506,15,38,#F81894
14507,1,56,#26f7fd
14508,36,52,#FFFF00
14509,16,38,#F81894
14510,1,56,#26f7fd
14511,36,51,#FFFF00
14512,17,38,#F81894
14513,1,56,#26f7fd
14514,36,51,#FFFF00
14515,18,38,#F81894
14516,1,56,#26f7fd
14517,35,51,#FFFF00
14518,19,38,#F81894
14519,1,56,#26f7fd
14520,35,51,#FFFF00
14521,20,38,#F81894
14522,1,56,#26f7fd
14523,35,51,#FFFF00
14524,21,38,#F81894
14525,1,55,#26f7fd
14526,34,51,#FFFF00
14527,22,38,#F81894
14528,1,55,#26f7fd
14529,34,51,#FFFF00
14530,24,38,#F81894
14531,1,55,#26f7fd
14532,34,50,#FFFF00
14533,25,38,#F81894
14534,1,55,#26f7fd
14535,34,50,#FFFF00
14536,26,38,#F81894
14537,1,55,#26f7fd
14538,34,50,#FFFF00
14539,27,38,#F81894
14540,1,55,#26f7fd
14541,34,50,#FFFF00
14542,28,38,#F81894
14543,1,55,#26f7fd
14544,34,50,#FFFF00
14545,29,38,#F81894
14546,1,55,#26f7fd
14547,34,50,#FFFF00
14548,31,38,#F81894
14549,1,55,#26f7fd
14550,34,51,#FFFF00
14551,32,38,#F81894
14552,1,55,#26f7fd
14553,34,51,#FFFF00
14554,33,38,#F81894
14555,1,55,#26f7fd
14556,34,51,#FFFF00
14557,34,38,#F81894
14558,1,55,#26f7fd
14559,34,51,#FFFF00
14560,35,38,#F81894
14561,1,54,#26f7fd
14562,34,52,#FFFF00
14563,36,38,#F81894
14564,1,54,#26f7fd
14565,34,52,#FFFF00
14566,37,38,#F81894
14567,1,54,#26f7fd
14568,34,51,#FFFF00
14569,38,38,#F81894
14570,1,54,#26f7fd
14571,34,51,#FFFF00
14572,39,38,#F81894
14573,1,54,#26f7fd
14574,34,51,#FFFF00
14575,40,38,#F81894
14576,1,54,#26f7fd
14577,34,51,#FFFF00
14578,41,38,#F81894
14579,1,54,#26f7fd
14580,33,51,#FFFF00
14581,43,38,#F81894
14582,1,54,#26f7fd
14583,33,51,#FFFF00
14584,44,38,#F81894
14585,1,54,#26f7fd
14586,33,51,#FFFF00
14587,45,38,#F81894
14588,1,54,#26f7fd
14589,33,51,#FFFF00
14590,46,38,#F81894
14591,1,54,#26f7fd
14592,32,51,#FFFF00
14593,47,38,#F81894
14594,1,54,#26f7fd
14595,32,51,#FFFF00
14596,48,38,#F81894
14597,1,54,#26f7fd
14598,32,51,#FFFF00
14599,50,38,#F81894
14600,1,54,#26f7fd
14601,33,51,#FFFF00
14602,51,38,#F81894
14603,1,54,#26f7fd
14604,33,51,#FFFF00
14605,52,38,#F81894
14606,1,54,#26f7fd
14607,33,51,#FFFF00
14608,53,38,#F81894
14609,1,54,#26f7fd
14610,33,51,#FFFF00
14611,54,38,#F81894
14612,1,54,#26f7fd
14613,34,51,#FFFF00
14614,55,38,#F81894
14615,1,54,#26f7fd
14616,34,51,#FFFF00
14617,56,38,#F81894
14618,1,54,#26f7fd
14619,34,51,#FFFF00
14620,57,38,#F81894
14621,1,54,#26f7fd
14622,35,50,#FFFF00
14623,58,38,#F81894
14624,1,54,#26f7fd
14625,35,50,#FFFF00
14626,59,38,#F81894
14627,1,54,#26f7fd
14628,35,50,#FFFF00
14629,61,38,#F81894
14630,1,54,#26f7fd
14631,35,50,#FFFF00
14632,62,38,#F81894
14633,1,54,#26f7fd
14634,35,49,#FFFF00
14635,63,38,#F81894
14636,1,54,#26f7fd
14637,35,49,#FFFF00
14638,64,38,#F81894
14639,1,54,#26f7fd
14640,35,49,#FFFF00
14641,65,38,#F81894
14642,1,54,#26f7fd
14643,35,49,#FFFF00
14644,66,38,#F81894
14645,1,54,#26f7fd
14646,35,48,#FFFF00
14647,68,38,#F81894
14648,1,54,#26f7fd
14649,35,48,#FFFF00
14650,69,38,#F81894
14651,1,54,#26f7fd
14652,35,48,#FFFF00
14653,70,38,#F81894
14654,1,54,#26f7fd
14655,35,47,#FFFF00
14656,71,38,#F81894
14657,1,54,#26f7fd
14658,35,47,#FFFF00
14659,72,38,#F81894
14660,1,54,#26f7fd
14661,35,47,#FFFF00
14662,73,38,#F81894
14663,1,54,#26f7fd
14664,35,46,#FFFF00
14665,74,38,#F81894
14666,1,54,#26f7fd
14667,35,46,#FFFF00
14668,75,38,#F81894
14669,1,54,#26f7fd
14670,35,46,#FFFF00
14671,76,38,#F81894
14672,1,54,#26f7fd
14673,35,46,#FFFF00
14674,77,38,#F81894
14675,1,54,#26f7fd
14676,34,46,#FFFF00
14677,78,38,#F81894
14678,1,54,#26f7fd
14679,34,46,#FFFF00
14680,80,38,#F81894
14681,1,54,#26f7fd
14682,34,46,#FFFF00
14683,81,38,#F81894
14684,1,54,#26f7fd
14685,33,46,#FFFF00
14686,82,38,#F81894
14687,1,54,#26f7fd
14688,33,46,#FFFF00
14689,83,38,#F81894
14690,1,54,#26f7fd
14691,33,45,#FFFF00
14692,84,38,#F81894
14693,1,54,#26f7fd
14694,33,45,#FFFF00
14695,85,38,#F81894
14696,1,54,#26f7fd
14697,32,45,#FFFF00
14698,87,38,#F81894
14699,1,54,#26f7fd
14700,32,45,#FFFF00
14701,88,38,#F81894
14702,1,54,#26f7fd
14703,32,45,#FFFF00
14704,89,38,#F81894
14705,1,54,#26f7fd
14706,32,45,#FFFF00
14707,90,38,#F81894
14708,1,54,#26f7fd
14709,31,44,#FFFF00
14710,91,38,#F81894
14711,1,54,#26f7fd
14712,31,44,#FFFF00
14713,92,38,#F81894
14714,1,54,#26f7fd
14715,31,44,#FFFF00
14716,93,38,#F81894
14717,1,54,#26f7fd
14718,31,44,#FFFF00
14719,94,38,#F81894
14720,1,54,#26f7fd
14721,30,44,#FFFF00
14722,95,38,#F81894
14723,1,54,#26f7fd
14724,30,44,#FFFF00
14725,96,38,#F81894
14726,1,54,#26f7fd
14727,30,44,#FFFF00
14728,97,38,#F81894
14729,1,54,#26f7fd
14730,29,44,#FFFF00
14731,99,38,#F81894
14732,1,54,#26f7fd
14733,29,44,#FFFF00
14734,100,38,#F81894
14735,1,54,#26f7fd
14736,29,44,#FFFF00
14737,101,38,#F81894
14738,1,54,#26f7fd
14739,28,44,#FFFF00
14740,102,38,#F81894
14741,1,54,#26f7fd
14742,28,43,#FFFF00
14743,103,38,#F81894
14744,1,54,#26f7fd
14745,28,43,#FFFF00
14746,105,38,#F81894
14747,1,54,#26f7fd
14748,28,43,#FFFF00
14749,106,38,#F81894
14750,1,54,#26f7fd
14751,27,43,#FFFF00
14752,107,38,#F81894
14753,1,54,#26f7fd
14754,27,43,#FFFF00
14755,108,38,#F81894
14756,1,54,#26f7fd
14757,27,43,#FFFF00
14758,109,38,#F81894
14759,1,54,#26f7fd
14760,27,43,#FFFF00
14761,110,38,#F81894
14762,1,54,#26f7fd
14763,26,43,#FFFF00
14764,111,38,#F81894
14765,1,54,#26f7fd
14766,26,43,#FFFF00
14767,112,38,#F81894
14768,1,54,#26f7fd
14769,26,43,#FFFF00
14770,113,38,#F81894
14771,1,54,#26f7fd
14772,25,43,#FFFF00
14773,114,38,#F81894
14774,1,54,#26f7fd
14775,25,43,#FFFF00
14776,115,38,#F81894
14777,1,54,#26f7fd
14778,25,43,#FFFF00
14779,116,38,#F81894
14780,1,54,#26f7fd
14781,24,43,#FFFF00
14782,117,38,#F81894
14783,1,54,#26f7fd
14784,24,43,#FFFF00
14785,118,38,#F81894
14786,1,54,#26f7fd
14787,24,43,#FFFF00
14788,118,38,#F81894
14789,1,54,#26f7fd
14790,23,43,#FFFF00
14791,118,38,#F81894
14792,1,54,#26f7fd
14793,23,43,#FFFF00
14794,118,38,#F81894
14795,1,54,#26f7fd
14796,23,43,#FFFF00
14797,117,38,#F81894
14798,1,54,#26f7fd
14799,23,43,#FFFF00
14800,117,38,#F81894
14801,1,54,#26f7fd
14802,24,43,#FFFF00
14803,116,38,#F81894
14804,1,54,#26f7fd
14805,24,43,#FFFF00
14806,115,38,#F81894
14807,1,54,#26f7fd
14808,24,42,#FFFF00
14809,115,38,#F81894
14810,1,54,#26f7fd
14811,24,42,#FFFF00
14812,114,38,#F81894
14813,1,54,#26f7fd
14814,24,43,#FFFF00
14815,113,38,#F81894
14816,1,54,#26f7fd
14817,24,43,#FFFF00
14818,112,38,#F81894
14819,1,54,#26f7fd
14820,24,43,#FFFF00
14821,111,38,#F81894
14822,1,54,#26f7fd
14823,24,43,#FFFF00
14824,111,38,#F81894
14825,1,54,#26f7fd
14826,24,44,#FFFF00
14827,111,38,#F81894
14828,1,54,#26f7fd
14829,25,44,#FFFF00
14830,110,38,#F81894
14831,1,54,#26f7fd
14832,25,44,#FFFF00
14833,110,38,#F81894
14834,1,54,#26f7fd
14835,25,44,#FFFF00
14836,110,38,#F81894
14837,1,54,#26f7fd
14838,25,44,#FFFF00
14839,109,38,#F81894
14840,1,54,#26f7fd
14841,26,44,#FFFF00
14842,109,38,#F81894
14843,1,54,#26f7fd
14844,26,44,#FFFF00
14845,108,38,#F81894
14846,1,54,#26f7fd
14847,26,43,#FFFF00
14848,107,38,#F81894
14849,1,54,#26f7fd
14850,26,43,#FFFF00
14851,107,38,#F81894
14852,1,54,#26f7fd
14853,27,43,#FFFF00
14854,106,38,#F81894
14855,1,54,#26f7fd
14856,27,43,#FFFF00
14857,105,38,#F81894
14858,1,54,#26f7fd
14859,27,43,#FFFF00
14860,104,38,#F81894
14861,1,54,#26f7fd
14862,27,43,#FFFF00
14863,103,38,#F81894
14864,1,54,#26f7fd
14865,27,43,#FFFF00
14866,102,38,#F81894
14867,1,54,#26f7fd
14868,26,43,#FFFF00
14869,101,38,#F81894
14870,1,54,#26f7fd
14871,26,43,#FFFF00
14872,100,38,#F81894
14873,1,54,#26f7fd
14874,26,43,#FFFF00
14875,99,38,#F81894
14876,1,54,#26f7fd
14877,26,43,#FFFF00
14878,98,38,#F81894
14879,1,54,#26f7fd
14880,26,43,#FFFF00
14881,97,38,#F81894
14882,1,54,#26f7fd
14883,25,43,#FFFF00
14884,96,38,#F81894
14885,1,54,#26f7fd
14886,25,43,#FFFF00
14887,95,38,#F81894
14888,1,54,#26f7fd
14889,25,43,#FFFF00
14890,94,38,#F81894
14891,1,54,#26f7fd
14892,24,43,#FFFF00
14893,93,38,#F81894
14894,1,54,#26f7fd
14895,24,43,#FFFF00
14896,92,38,#F81894
14897,1,54,#26f7fd
14898,24,43,#FFFF00
14899,90,38,#F81894
14900,1,54,#26f7fd
14901,24,43,#FFFF00
14902,90,38,#F81894
14903,1,54,#26f7fd
14904,23,43,#FFFF00
14905,89,38,#F81894
14906,1,54,#26f7fd
14907,23,43,#FFFF00
14908,88,38,#F81894
14909,1,54,#26f7fd
14910,23,43,#FFFF00
14911,87,38,#F81894
14912,1,54,#26f7fd
14913,22,43,#FFFF00
14914,87,38,#F81894
14915,1,54,#26f7fd
14916,22,43,#FFFF00
14917,86,38,#F81894
14918,1,54,#26f7fd
14919,22,43,#FFFF00
14920,85,38,#F81894
14921,1,54,#26f7fd
14922,22,43,#FFFF00
14923,84,38,#F81894
14924,1,54,#26f7fd
14925,21,43,#FFFF00
14926,83,38,#F81894
14927,1,54,#26f7fd
14928,21,43,#FFFF00
14929,82,38,#F81894
14930,1,54,#26f7fd
14931,21,43,#FFFF00
14932,81,38,#F81894
14933,1,54,#26f7fd
14934,20,43,#FFFF00
14935,80,38,#F81894
14936,1,54,#26f7fd
14937,20,43,#FFFF00
14938,80,38,#F81894
14939,1,54,#26f7fd
14940,20,43,#FFFF00
14941,80,38,#F81894
14942,1,54,#26f7fd
14943,19,43,#FFFF00
14944,80,38,#F81894
14945,1,54,#26f7fd
14946,19,43,#FFFF00
14947,80,38,#F81894
14948,1,54,#26f7fd
14949,19,43,#FFFF00
14950,80,38,#F81894
14951,1,54,#26f7fd
14952,18,43,#FFFF00
14953,81,38,#F81894
14954,1,54,#26f7fd
14955,18,43,#FFFF00
14956,82,38,#F81894
14957,1,54,#26f7fd
14958,18,43,#FFFF00
14959,82,38,#F81894
14960,1,54,#26f7fd
14961,17,43,#FFFF00
14962,83,38,#F81894
14963,1,54,#26f7fd
14964,17,43,#FFFF00
14965,84,38,#F81894
14966,1,54,#26f7fd
14967,17,43,#FFFF00
14968,85,38,#F81894
14969,1,54,#26f7fd
14970,16,43,#FFFF00
14971,86,38,#F81894
14972,1,54,#26f7fd
14973,16,43,#FFFF00
14974,87,38,#F81894
14975,1,54,#26f7fd
14976,16,43,#FFFF00
14977,88,38,#F81894
14978,1,54,#26f7fd
14979,15,43,#FFFF00
14980,89,38,#F81894
14981,1,54,#26f7fd
14982,15,44,#FFFF00
14983,90,38,#F81894
14984,1,54,#26f7fd
14985,15,44,#FFFF00
14986,91,38,#F81894
14987,1,54,#26f7fd
14988,15,44,#FFFF00
14989,92,38,#F81894
14990,1,54,#26f7fd
14991,15,44,#FFFF00
14992,93,38,#F81894
14993,2,54,#26f7fd
14994,14,44,#FFFF00
14995,94,38,#F81894
14996,2,54,#26f7fd
14997,14,44,#FFFF00
14998,95,38,#F81894
14999,3,54,#26f7fd
15000,14,45,#FFFF00
15001,97,38,#F81894
15002,3,53,#26f7fd
15003,14,45,#FFFF00
15004,98,38,#F81894
15005,4,53,#26f7fd
15006,13,45,#FFFF00
15007,99,38,#F81894
15008,4,53,#26f7fd
15009,13,45,#FFFF00
15010,100,38,#F81894
15011,4,53,#26f7fd
15012,13,45,#FFFF00
15013,101,38,#F81894
15014,5,52,#26f7fd
15015,13,45,#FFFF00
15016,102,38,#F81894
15017,5,52,#26f7fd
15018,12,46,#FFFF00
15019,103,38,#F81894
15020,5,52,#26f7fd
15021,12,46,#FFFF00
15022,104,38,#F81894
15023,6,53,#26f7fd
15024,12,46,#FFFF00
15025,105,38,#F81894
15026,6,52,#26f7fd
15027,12,46,#FFFF00
15028,106,38,#F81894
15029,7,52,#26f7fd
15030,12,47,#FFFF00
15031,107,38,#F81894
15032,7,52,#26f7fd
15033,12,47,#FFFF00
15034,108,38,#F81894
15035,7,52,#26f7fd
15036,12,47,#FFFF00
15037,110,38,#F81894
15038,8,52,#26f7fd
15039,12,48,#FFFF00
15040,111,38,#F81894
15041,8,52,#26f7fd
15042,12,48,#FFFF00
15043,112,38,#F81894
15044,9,52,#26f7fd
15045,12,48,#FFFF00
15046,113,38,#F81894
15047,9,52,#26f7fd
15048,12,49,#FFFF00
15049,114,38,#F81894
15050,10,51,#26f7fd
15051,12,49,#FFFF00
15052,115,38,#F81894
15053,10,51,#26f7fd
15054,12,49,#FFFF00
15055,117,38,#F81894
15056,10,52,#26f7fd
15057,12,50,#FFFF00
15058,118,38,#F81894
15059,11,52,#26f7fd
15060,12,50,#FFFF00
15061,119,38,#F81894
15062,11,52,#26f7fd
15063,12,50,#FFFF00
15064,120,38,#F81894
15065,12,52,#26f7fd
15066,12,50,#FFFF00
15067,121,38,#F81894
15068,12,52,#26f7fd
15069,12,51,#FFFF00
15070,122,38,#F81894
15071,12,51,#26f7fd
15072,12,51,#FFFF00
15073,123,38,#F81894
15074,13,51,#26f7fd
15075,12,51,#FFFF00
15076,124,38,#F81894
15077,13,51,#26f7fd
15078,12,52,#FFFF00
15079,125,38,#F81894
15080,13,51,#26f7fd
15081,12,52,#FFFF00
15082,126,38,#F81894
15083,14,51,#26f7fd
15084,12,52,#FFFF00
15085,128,38,#F81894
15086,14,51,#26f7fd
15087,12,52,#FFFF00
15088,129,38,#F81894
15089,14,51,#26f7fd
15090,12,53,#FFFF00
15091,129,38,#F81894
15092,15,51,#26f7fd
15093,12,53,#FFFF00
15094,130,38,#F81894
15095,15,51,#26f7fd
15096,12,53,#FFFF00
15097,130,38,#F81894
15098,15,51,#26f7fd
15099,12,53,#FFFF00
15100,131,38,#F81894
15101,15,51,#26f7fd
15102,12,54,#FFFF00
15103,131,38,#F81894
15104,15,51,#26f7fd
15105,12,54,#FFFF00
15106,131,38,#F81894
15107,15,51,#26f7fd
15108,12,54,#FFFF00
15109,131,38,#F81894
15110,15,51,#26f7fd
15111,12,55,#FFFF00
15112,131,38,#F81894
15113,15,51,#26f7fd
